frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
3418,7/11/17 18:52,18:52:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28125,8775,8775,34140,,,,,28650,37440,38250,34140,28650,37440,38250,34140,725,982,1179,1345,523,790,1017,1200
3419,7/11/17 18:53,18:53:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28140,8790,8790,34155,,,,,28665,37455,38265,34155,28665,37455,38265,34155,725,982,1179,1345,523,790,1017,1200
3420,7/11/17 18:53,18:53:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28155,8805,8805,34170,,,,,28680,37470,38280,34170,28680,37470,38280,34170,725,982,1179,1343,523,790,1017,1200
3421,7/11/17 18:53,18:53:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28170,8820,8820,34185,,,,,28695,37485,38295,34185,28695,37485,38295,34185,725,982,1179,1343,523,790,1017,1200
3422,7/11/17 18:53,18:53:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28185,8835,8835,34200,,,,,28710,37500,38310,34200,28710,37500,38310,34200,725,982,1179,1343,523,790,1017,1200
3423,7/11/17 18:54,18:54:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28200,8850,8850,34215,,,,,28725,37515,38325,34215,28725,37515,38325,34215,725,982,1179,1343,523,790,1017,1200
3424,7/11/17 18:54,18:54:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28215,8865,8865,34230,,,,,28740,37530,38340,34230,28740,37530,38340,34230,725,982,1179,1343,523,790,1017,1200
3425,7/11/17 18:54,18:54:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28230,8880,8880,34245,,,,,28755,37545,38355,34245,28755,37545,38355,34245,725,982,1179,1345,523,790,1017,1200
3426,7/11/17 18:54,18:54:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28245,8895,8895,34260,,,,,28770,37560,38370,34260,28770,37560,38370,34260,725,982,1179,1343,523,790,1017,1200
3427,7/11/17 18:55,18:55:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28260,8910,8910,34275,,,,,28785,37575,38385,34275,28785,37575,38385,34275,725,982,1179,1345,523,790,1017,1200
3428,7/11/17 18:55,18:55:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28275,8925,8925,34290,,,,,28800,37590,38400,34290,28800,37590,38400,34290,725,982,1179,1345,523,790,1017,1200
3429,7/11/17 18:55,18:55:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28290,8940,8940,34305,,,,,28815,37605,38415,34305,28815,37605,38415,34305,725,982,1179,1343,523,790,1017,1200
3430,7/11/17 18:55,18:55:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28305,8955,8955,34320,,,,,28830,37620,38430,34320,28830,37620,38430,34320,725,982,1179,1343,523,790,1017,1200
3431,7/11/17 18:56,18:56:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28320,8970,8970,34335,,,,,28845,37635,38445,34335,28845,37635,38445,34335,725,982,1179,1343,523,790,1017,1200
3432,7/11/17 18:56,18:56:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28335,8985,8985,34350,,,,,28860,37650,38460,34350,28860,37650,38460,34350,725,982,1179,1345,523,790,1017,1200
3433,7/11/17 18:56,18:56:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28350,9000,9000,34365,,,,,28875,37665,38475,34365,28875,37665,38475,34365,725,982,1179,1343,523,790,1017,1200
3434,7/11/17 18:56,18:56:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28365,9015,9015,34380,,,,,28890,37680,38490,34380,28890,37680,38490,34380,725,982,1179,1343,523,790,1017,1200
3435,7/11/17 18:57,18:57:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28380,9030,9030,34395,,,,,28905,37695,38505,34395,28905,37695,38505,34395,725,982,1179,1343,523,790,1017,1200
3436,7/11/17 18:57,18:57:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28395,9045,9045,34410,,,,,28920,37710,38520,34410,28920,37710,38520,34410,725,982,1179,1343,523,790,1017,1200
3437,7/11/17 18:57,18:57:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28410,9060,9060,34425,,,,,28935,37725,38535,34425,28935,37725,38535,34425,725,982,1179,1343,523,790,1017,1200
3438,7/11/17 18:57,18:57:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28425,9075,9075,34440,,,,,28950,37740,38550,34440,28950,37740,38550,34440,725,982,1179,1343,523,790,1017,1200
3439,7/11/17 18:58,18:58:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28440,9090,9090,34455,,,,,28965,37755,38565,34455,28965,37755,38565,34455,725,982,1179,1343,523,790,1017,1200
3440,7/11/17 18:58,18:58:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28455,9105,9105,34470,,,,,28980,37770,38580,34470,28980,37770,38580,34470,725,982,1179,1343,523,790,1017,1200
3441,7/11/17 18:58,18:58:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28470,9120,9120,34485,,,,,28995,37785,38595,34485,28995,37785,38595,34485,725,982,1179,1343,523,790,1017,1200
3442,7/11/17 18:58,18:58:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28485,9135,9135,34500,,,,,29010,37800,38610,34500,29010,37800,38610,34500,725,982,1179,1343,523,790,1017,1200
3443,7/11/17 18:59,18:59:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28500,9150,9150,34515,,,,,29025,37815,38625,34515,29025,37815,38625,34515,725,982,1179,1345,523,790,1017,1200
3444,7/11/17 18:59,18:59:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28515,9165,9165,34530,,,,,29040,37830,38640,34530,29040,37830,38640,34530,725,982,1179,1345,523,790,1017,1200
3445,7/11/17 18:59,18:59:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28530,9180,9180,34545,,,,,29055,37845,38655,34545,29055,37845,38655,34545,725,982,1179,1345,523,790,1017,1200
3446,7/11/17 18:59,18:59:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28545,9195,9195,34560,,,,,29070,37860,38670,34560,29070,37860,38670,34560,725,982,1179,1345,523,790,1017,1200
3447,7/11/17 19:00,19:00:00,0,0,0,0,0,0,0,0,90.20%,36.60%,81.00%,87.50%,73.82%,26.18%,2.95,1.05,4,1,1,21,73.82%,26.18%,73.82%,73.82%,28560,9210,9210,34575,,,,,29085,37875,38685,34575,29085,37875,38685,34575,725,831,1179,1345,523,726,1017,1200
3448,7/11/17 19:00,19:00:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28575,9225,9225,34590,,,,,29100,37890,38700,34590,29100,37890,38700,34590,725,982,1179,1345,523,790,1017,1200
3449,7/11/17 19:00,19:00:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28590,9240,9240,34605,,,,,29115,37905,38715,34605,29115,37905,38715,34605,725,982,1179,1345,523,790,1017,1200
3450,7/11/17 19:00,19:00:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28605,9255,9255,34620,,,,,29130,37920,38730,34620,29130,37920,38730,34620,725,982,1179,1345,523,790,1017,1200
3451,7/11/17 19:01,19:01:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28620,9270,9270,34635,,,,,29145,37935,38745,34635,29145,37935,38745,34635,725,982,1179,1345,523,790,1017,1200
3452,7/11/17 19:01,19:01:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28635,9285,9285,34650,,,,,29160,37950,38760,34650,29160,37950,38760,34650,725,982,1179,1345,523,790,1017,1200
3453,7/11/17 19:01,19:01:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28650,9300,9300,34665,,,,,29175,37965,38775,34665,29175,37965,38775,34665,725,982,1179,1345,523,790,1017,1200
3454,7/11/17 19:01,19:01:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28665,9315,9315,34680,,,,,29190,37980,38790,34680,29190,37980,38790,34680,725,982,1179,1345,523,790,1017,1200
3455,7/11/17 19:02,19:02:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28680,9330,9330,34695,,,,,29205,37995,38805,34695,29205,37995,38805,34695,725,982,1179,1345,523,790,1017,1200
3456,7/11/17 19:02,19:02:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28695,9345,9345,34710,,,,,29220,38010,38820,34710,29220,38010,38820,34710,725,982,1179,1343,523,790,1017,1200
3457,7/11/17 19:02,19:02:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28710,9360,9360,34725,,,,,29235,38025,38835,34725,29235,38025,38835,34725,725,982,1179,1345,523,790,1017,1200
3458,7/11/17 19:02,19:02:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28725,9375,9375,34740,,,,,29250,38040,38850,34740,29250,38040,38850,34740,725,982,1179,1343,523,790,1017,1200
3459,7/11/17 19:03,19:03:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28740,9390,9390,34755,,,,,29265,38055,38865,34755,29265,38055,38865,34755,725,982,1179,1345,523,790,1017,1200
3460,7/11/17 19:03,19:03:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28755,9405,9405,34770,,,,,29280,38070,38880,34770,29280,38070,38880,34770,725,982,1179,1345,523,790,1017,1200
3461,7/11/17 19:03,19:03:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28770,9420,9420,34785,,,,,29295,38085,38895,34785,29295,38085,38895,34785,725,982,1179,1345,523,790,1017,1200
3462,7/11/17 19:03,19:03:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28785,9435,9435,34800,,,,,29310,38100,38910,34800,29310,38100,38910,34800,725,982,1179,1345,523,790,1017,1200
3463,7/11/17 19:04,19:04:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28800,9450,9450,34815,,,,,29325,38115,38925,34815,29325,38115,38925,34815,725,982,1179,1345,523,790,1017,1200
3464,7/11/17 19:04,19:04:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28815,9465,9465,34830,,,,,29340,38130,38940,34830,29340,38130,38940,34830,725,982,1179,1345,523,790,1017,1200
3465,7/11/17 19:04,19:04:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28830,9480,9480,34845,,,,,29355,38145,38955,34845,29355,38145,38955,34845,725,982,1179,1345,523,790,1017,1200
3466,7/11/17 19:04,19:04:45,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28845,9495,9495,34860,,,,,29370,38160,38970,34860,29370,38160,38970,34860,725,982,1179,1345,523,790,1017,1200
3467,7/11/17 19:05,19:05:00,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28860,9510,9510,34875,,,,,29385,38175,38985,34875,29385,38175,38985,34875,725,982,1179,1345,523,790,1017,1200
3468,7/11/17 19:05,19:05:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28875,9525,9525,34890,,,,,29400,38190,39000,34890,29400,38190,39000,34890,725,982,1179,1343,523,790,1017,1200
3469,7/11/17 19:05,19:05:30,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28890,9540,9540,34905,,,,,29415,38205,39015,34905,29415,38205,39015,34905,725,982,1179,1343,523,790,1017,1200
3470,7/11/17 19:05,19:05:45,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,87.50%,83.45%,16.55%,3.34,0.66,4,1,1,21,83.45%,16.55%,83.45%,83.45%,28905,9555,9555,34920,,,,,29430,38220,39030,34920,29430,38220,39030,34920,725,982,1179,1345,523,790,1015,1200
3471,7/11/17 19:06,19:06:00,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,87.50%,83.45%,16.55%,3.34,0.66,4,1,1,21,83.45%,16.55%,83.45%,83.45%,28920,9570,9570,34935,,,,,29445,38235,39045,34935,29445,38235,39045,34935,725,982,1179,1345,523,790,1015,1200
3472,7/11/17 19:06,19:06:15,0,0,0,0,0,0,0,0,82.45%,80.85%,82.00%,87.50%,83.20%,16.80%,3.33,0.67,4,1,1,21,83.20%,16.80%,83.20%,83.20%,28935,9585,9585,34950,,,,,29460,38250,39060,34950,29460,38250,39060,34950,725,982,1179,1345,523,790,1017,1200
3473,7/11/17 19:06,19:06:30,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,87.50%,83.45%,16.55%,3.34,0.66,4,1,1,21,83.45%,16.55%,83.45%,83.45%,28950,9600,9600,34965,,,,,29475,38265,39075,34965,29475,38265,39075,34965,725,982,1179,1345,523,790,1015,1200
3474,7/11/17 19:06,19:06:45,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,87.50%,83.45%,16.55%,3.34,0.66,4,1,1,21,83.45%,16.55%,83.45%,83.45%,28965,9615,9615,34980,,,,,29490,38280,39090,34980,29490,38280,39090,34980,725,982,1179,1345,523,790,1015,1200
3475,7/11/17 19:07,19:07:00,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,28980,9630,9630,34995,,,,,29505,38295,39105,34995,29505,38295,39105,34995,725,982,1179,1343,523,790,1015,1201
3476,7/11/17 19:07,19:07:15,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,28995,9645,9645,35010,,,,,29520,38310,39120,35010,29520,38310,39120,35010,725,982,1179,1343,523,790,1015,1201
3477,7/11/17 19:07,19:07:30,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29010,9660,9660,35025,,,,,29535,38325,39135,35025,29535,38325,39135,35025,725,982,1179,1343,523,790,1015,1201
3478,7/11/17 19:07,19:07:45,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29025,9675,9675,35040,,,,,29550,38340,39150,35040,29550,38340,39150,35040,725,982,1179,1343,523,790,1015,1201
3479,7/11/17 19:08,19:08:00,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29040,9690,9690,35055,,,,,29565,38355,39165,35055,29565,38355,39165,35055,725,982,1179,1345,523,790,1015,1201
3480,7/11/17 19:08,19:08:15,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29055,9705,9705,35070,,,,,29580,38370,39180,35070,29580,38370,39180,35070,725,982,1179,1345,523,790,1015,1201
3481,7/11/17 19:08,19:08:30,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29070,9720,9720,35085,,,,,29595,38385,39195,35085,29595,38385,39195,35085,725,982,1179,1345,523,790,1015,1201
3482,7/11/17 19:08,19:08:45,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29085,9735,9735,35100,,,,,29610,38400,39210,35100,29610,38400,39210,35100,725,982,1179,1345,523,790,1015,1201
3483,7/11/17 19:09,19:09:00,0,0,0,0,0,0,0,0,82.45%,81.28%,83.00%,86.88%,83.40%,16.60%,3.34,0.66,4,1,1,21,83.40%,16.60%,83.40%,83.40%,29100,9750,9750,35115,,,,,29625,38415,39225,35115,29625,38415,39225,35115,725,982,1179,1345,523,789,1015,1201
3484,7/11/17 19:09,19:09:15,0,0,0,0,0,0,0,0,82.45%,81.28%,83.00%,86.88%,83.40%,16.60%,3.34,0.66,4,1,1,21,83.40%,16.60%,83.40%,83.40%,29115,9765,9765,35130,,,,,29640,38430,39240,35130,29640,38430,39240,35130,725,982,1179,1345,523,789,1015,1201
3485,7/11/17 19:09,19:09:30,0,0,0,0,0,0,0,0,82.45%,81.28%,83.00%,86.88%,83.40%,16.60%,3.34,0.66,4,1,1,21,83.40%,16.60%,83.40%,83.40%,29130,9780,9780,35145,,,,,29655,38445,39255,35145,29655,38445,39255,35145,725,982,1179,1345,523,789,1015,1201
3486,7/11/17 19:09,19:09:45,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29145,9795,9795,35160,,,,,29670,38460,39270,35160,29670,38460,39270,35160,725,831,1179,1345,523,721,1015,1201
3487,7/11/17 19:10,19:10:00,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29160,9810,9810,35175,,,,,29685,38475,39285,35175,29685,38475,39285,35175,725,831,1179,1345,523,721,1015,1201
3488,7/11/17 19:10,19:10:15,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29175,9825,9825,35190,,,,,29700,38490,39300,35190,29700,38490,39300,35190,725,831,1179,1345,523,721,1015,1201
3489,7/11/17 19:10,19:10:30,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29190,9840,9840,35205,,,,,29715,38505,39315,35205,29715,38505,39315,35205,725,831,1179,1345,523,721,1015,1201
3490,7/11/17 19:10,19:10:45,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29205,9855,9855,35220,,,,,29730,38520,39330,35220,29730,38520,39330,35220,725,831,1179,1345,523,721,1015,1201
3491,7/11/17 19:11,19:11:00,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29220,9870,9870,35235,,,,,29745,38535,39345,35235,29745,38535,39345,35235,725,831,1179,1345,523,721,1015,1201
3492,7/11/17 19:11,19:11:15,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29235,9885,9885,35250,,,,,29760,38550,39360,35250,29760,38550,39360,35250,725,831,1179,1345,523,721,1015,1201
3493,7/11/17 19:11,19:11:30,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29250,9900,9900,35265,,,,,29775,38565,39375,35265,29775,38565,39375,35265,725,831,1179,1345,523,721,1015,1201
3494,7/11/17 19:11,19:11:45,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29265,9915,9915,35280,,,,,29790,38580,39390,35280,29790,38580,39390,35280,725,831,1179,1345,523,721,1015,1201
3495,7/11/17 19:12,19:12:00,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29280,9930,9930,35295,,,,,29805,38595,39405,35295,29805,38595,39405,35295,725,831,1179,1345,523,721,1015,1201
3496,7/11/17 19:12,19:12:15,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29295,9945,9945,35310,,,,,29820,38610,39420,35310,29820,38610,39420,35310,725,831,1179,1345,523,721,1015,1201
3497,7/11/17 19:12,19:12:30,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29310,9960,9960,35325,,,,,29835,38625,39435,35325,29835,38625,39435,35325,725,831,1179,1345,523,721,1015,1201
3498,7/11/17 19:12,19:12:45,0,0,0,0,0,0,0,0,92.24%,36.60%,82.00%,86.88%,74.43%,25.57%,2.98,1.02,4,1,1,21,74.43%,25.57%,74.43%,74.43%,29325,9975,9975,35340,,,,,29850,38640,39450,35340,29850,38640,39450,35340,725,831,1179,1345,523,721,1015,1201
3499,7/11/17 19:13,19:13:00,0,0,0,0,0,0,0,0,82.45%,80.85%,83.00%,86.88%,83.29%,16.71%,3.33,0.67,4,1,1,21,83.29%,16.71%,83.29%,83.29%,29340,9990,9990,35355,,,,,29865,38655,39465,35355,29865,38655,39465,35355,725,982,1179,1345,523,790,1015,1201
3500,7/11/17 19:13,19:13:15,0,0,0,0,0,0,0,0,82.45%,81.28%,83.00%,86.88%,83.40%,16.60%,3.34,0.66,4,1,1,21,83.40%,16.60%,83.40%,83.40%,29355,10005,10005,35370,,,,,29880,38670,39480,35370,29880,38670,39480,35370,725,982,1179,1345,523,789,1015,1201
